,dayOfWeek_sin,dayOfWeek_cos,dayInYear_sin,dayInYear_cos,timeOfDay_sin,timeOfDay_cos,monthInYear_sin,monthInYear_cos,close,low,high,open,volume,ADA,EOS,SOL,TRX
612,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.2697967711570243,0.9629172873477994,0.49999999999999994,0.8660254037844387,0.21173476078628897,0.2411046393391735,0.17353974653383483,0.18381560416618062,-0.0245003077177646,1,0,0,0
613,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.18816431821049728,0.2411026698234679,0.16383305180867766,0.20449909800360197,-0.2381165772896111,1,0,0,0
613,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.13155732520617636,0.20107909372928273,0.04288038760963917,0.12193766554525481,-0.063443929393855,0,0,0,1
613,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.07467776743235727,0.1442641931083899,-0.0026999378771821953,0.09131554705511372,-0.22035083643615525,0,1,0,0
613,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.07128305970700959,0.11958637606438463,-0.019853919827200032,0.03908739534436069,-0.2067792831287244,0,0,1,0
614,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.1354807845606906,0.2070798058156104,0.058595243372820884,0.12394833430371467,0.28860057111732756,0,0,0,1
614,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.05550825811253845,0.13002031371774267,-0.005243661206306614,0.1064280170148008,-0.21956052578597943,0,0,1,0
614,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.080102678368708,0.14864242151415244,-0.012506530034632281,0.0851474230140689,0.09705558764447686,0,1,0,0
614,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.27363935415053425,0.22165370322648728,0.2197699100394092,0.1774323621939963,0.16955492530014146,1,0,0,0
615,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.8878852184023752,0.4600650377311522,0.49999999999999994,0.8660254037844387,0.055169616193688535,0.12325856774822744,-0.02053667816949663,0.03944472071402557,-0.23501144475617625,0,0,1,0
615,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.8878852184023752,0.4600650377311522,0.49999999999999994,0.8660254037844387,0.24557892244118418,0.2539635453251569,0.21496974268934588,0.2316130475585962,-0.2424914635316279,1,0,0,0
615,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.8878852184023752,0.4600650377311522,0.49999999999999994,0.8660254037844387,0.07957482429432246,0.15502252080283,-0.0059025966734730494,0.08677392839900232,-0.16068839233090607,0,1,0,0
615,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.8878852184023752,0.4600650377311522,0.49999999999999994,0.8660254037844387,0.1276054410374883,0.2026908340339512,0.050989317606524746,0.12793868843426218,0.1606690633401966,0,0,0,1
616,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9790840876823229,0.20345601305263375,0.49999999999999994,0.8660254037844387,0.0742694273577041,0.15381631915325478,-0.021548977227802267,0.0842311915675187,-0.18940275584335384,0,1,0,0
616,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9790840876823229,0.20345601305263375,0.49999999999999994,0.8660254037844387,0.04574262881430977,0.10976464315095516,-0.05721546950247357,0.03709558264679406,-0.31303691817503954,0,0,1,0
616,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9790840876823229,0.20345601305263375,0.49999999999999994,0.8660254037844387,0.08562361921877347,0.19203186117713003,-0.003133491308964474,0.10986035189851814,0.10413706369686315,0,0,0,1
616,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9790840876823229,0.20345601305263375,0.49999999999999994,0.8660254037844387,0.28901592467718507,0.29047113537582625,0.18515166110337425,0.22844127103307083,-0.3533980746839267,1,0,0,0
617,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9976687691905392,-0.06824241336467088,0.49999999999999994,0.8660254037844387,0.07917167389238255,0.15865110604693738,0.02011211087731026,0.07862276433465828,0.05595409924378164,0,1,0,0
617,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9976687691905392,-0.06824241336467088,0.49999999999999994,0.8660254037844387,0.0986060805845416,0.18475041959718788,0.010090933072059279,0.09607763646107345,-0.16419910853295927,0,0,0,1
617,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9976687691905392,-0.06824241336467088,0.49999999999999994,0.8660254037844387,0.023298187257393282,0.09897750255010643,-0.03691832822719248,0.05131131173385332,-0.05429507368838268,0,0,1,0
617,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9976687691905392,-0.06824241336467088,0.49999999999999994,0.8660254037844387,0.24076716687711489,0.28428249302528213,0.17863313535309022,0.26247661852017135,0.0303918263183805,1,0,0,0
618,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9422609221188205,-0.33487961217098616,0.49999999999999994,0.8660254037844387,0.17738535433223546,0.23344641259255655,0.12583076037323143,0.23106890408610467,-0.01495027076317959,1,0,0,0
618,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9422609221188205,-0.33487961217098616,0.49999999999999994,0.8660254037844387,0.09072530660398248,0.16949588013427927,0.002043168194172691,0.10422561606971333,-0.07098904050189869,0,0,0,1
618,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9422609221188205,-0.33487961217098616,0.49999999999999994,0.8660254037844387,-0.016832643080990084,0.05111466339382442,-0.06671692945840631,0.0068215123064806005,0.007282777133691777,0,0,1,0
618,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.9422609221188205,-0.33487961217098616,0.49999999999999994,0.8660254037844387,0.053545916957022176,0.13148916097107125,-0.006023846343379621,0.082299336390261,-0.08680963340340592,0,1,0,0
619,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.8169698930104421,-0.5766803221148671,0.49999999999999994,0.8660254037844387,0.0005416627104002822,0.06022363127354094,-0.058492353760155685,-0.06407058820264688,-0.005054305281388645,0,0,1,0
619,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.8169698930104421,-0.5766803221148671,0.49999999999999994,0.8660254037844387,0.20159026928416396,0.23676002212256392,0.13865955980314373,0.20407223480914677,0.1985881601824695,1,0,0,0
619,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.8169698930104421,-0.5766803221148671,0.49999999999999994,0.8660254037844387,0.10109660944852328,0.17470858863515507,0.010883570164042433,0.0955687592417852,-0.0201951200965875,0,0,0,1
619,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.8169698930104421,-0.5766803221148671,0.49999999999999994,0.8660254037844387,0.05530360226819984,0.1381326349986419,-0.006271364622099685,0.06773189545454524,-0.11623669612678085,0,1,0,0
620,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.631087944326053,-0.7757112907044197,0.49999999999999994,0.8660254037844387,0.15394937798147815,0.08871663759610955,0.22722183220672618,-0.003944935093043788,0.6674452099415398,0,0,1,0
620,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.631087944326053,-0.7757112907044197,0.49999999999999994,0.8660254037844387,0.17237753819540946,0.21248364781571003,0.08177445414037043,0.11775880111388215,0.24596696916401556,0,0,0,1
620,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.631087944326053,-0.7757112907044197,0.49999999999999994,0.8660254037844387,0.3477514884300492,0.2582863181587146,0.27330293375839726,0.19214980859643407,0.4723832083160872,1,0,0,0
620,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.631087944326053,-0.7757112907044197,0.49999999999999994,0.8660254037844387,0.10261694867891955,0.1307789904403721,0.027660885727287417,0.02317268019995532,-0.014088937209413639,0,1,0,0
621,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.3984010898462414,-0.917211301505453,0.49999999999999994,0.8660254037844387,0.10274740634325599,0.12157171756520053,0.16852447963107095,0.16543633660273013,0.08635826659338869,0,0,1,0
621,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.3984010898462414,-0.917211301505453,0.49999999999999994,0.8660254037844387,0.09710898818473203,0.15480058057486606,0.02406120672941688,0.05886535734305566,-0.0077651866440079905,0,1,0,0
621,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.3984010898462414,-0.917211301505453,0.49999999999999994,0.8660254037844387,0.1642311574259676,0.2352721216277173,0.09154549897648874,0.14514562857277885,0.061739535010678984,0,0,0,1
621,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.3984010898462414,-0.917211301505453,0.49999999999999994,0.8660254037844387,0.32181374979709154,0.31915084168656604,0.265604162463675,0.27044024989808996,-0.09037323652195231,1,0,0,0
622,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.1361666490962471,-0.9906859460363306,0.49999999999999994,0.8660254037844387,0.12534718788199767,0.14839047901511612,0.1045399369365531,0.06921922325282216,0.6955578956786728,0,1,0,0
622,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.1361666490962471,-0.9906859460363306,0.49999999999999994,0.8660254037844387,0.2076243571483473,0.23782892122693705,0.19802904443430996,0.14521629467407376,0.49615254467213454,0,0,0,1
622,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.1361666490962471,-0.9906859460363306,0.49999999999999994,0.8660254037844387,0.10122584182425289,0.11432534346213757,0.14391694344856065,0.049654101058669804,0.21214915340899682,0,0,1,0
622,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,0.1361666490962471,-0.9906859460363306,0.49999999999999994,0.8660254037844387,0.34351835030199324,0.33858863624523267,0.3250620723898133,0.2718963675648237,0.5920416185575088,1,0,0,0
623,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,0.8660254037844387,0.3569309757105812,0.35190239492444364,0.319973350105563,0.289333271814314,0.17994161952089166,1,0,0,0
623,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,0.8660254037844387,0.13662062559590119,0.13080806452889412,0.15082383493819682,0.08086315587136479,0.28247027584126544,0,0,1,0
623,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,0.8660254037844387,0.20312065195329373,0.25208004155557967,0.1620590801584098,0.17183701217492847,0.22362979611507336,0,0,0,1
623,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,0.8660254037844387,0.1410778243724576,0.16979101594743568,0.09014354751421351,0.08332460278209183,0.06076676378865464,0,1,0,0
624,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.3984010898462412,-0.9172113015054532,0.49999999999999994,0.8660254037844387,0.3241721886949588,0.303157693252958,0.2381165145430562,0.22114958853435374,0.33371921086370654,0,0,0,1
624,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.3984010898462412,-0.9172113015054532,0.49999999999999994,0.8660254037844387,0.47278990171291096,0.22039440258594203,0.41810542242950666,0.21076373400424941,1.1651485566108606,0,0,1,0
624,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.3984010898462412,-0.9172113015054532,0.49999999999999994,0.8660254037844387,0.29081879253961807,0.2698418595858876,0.2152770039554449,0.20513322480852952,0.6312694802206678,0,1,0,0
624,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.3984010898462412,-0.9172113015054532,0.49999999999999994,0.8660254037844387,0.5566658683602498,0.3864879183548516,0.4951510085280637,0.3854245760629695,0.6390451545445116,1,0,0,0
625,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.6310879443260528,-0.7757112907044198,0.49999999999999994,0.8660254037844387,0.524232098546819,0.42646371875107386,0.4527799583082,0.4698990985426601,0.31721383538003534,1,0,0,0
625,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.6310879443260528,-0.7757112907044198,0.49999999999999994,0.8660254037844387,0.44454663550167306,0.31622009513650773,0.38644241679522195,0.47153210876601587,0.5712699200397745,0,0,1,0
625,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.6310879443260528,-0.7757112907044198,0.49999999999999994,0.8660254037844387,0.32578817073562055,0.31728746081093556,0.232932417261537,0.27010382737346694,0.07992702793683218,0,0,0,1
625,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.6310879443260528,-0.7757112907044198,0.49999999999999994,0.8660254037844387,0.2902684483549303,0.290849796996645,0.20864713672392843,0.2481990711852776,0.18795661694834218,0,1,0,0
626,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.816969893010442,-0.5766803221148672,0.49999999999999994,0.8660254037844387,0.4317210067362344,0.3683182049790771,0.38374800203319415,0.4100859876175024,0.3472035748712851,0,0,1,0
626,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.816969893010442,-0.5766803221148672,0.49999999999999994,0.8660254037844387,0.48301723563020027,0.40442321978699114,0.4106673224771632,0.4795998027311655,0.22585278929395344,1,0,0,0
626,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.816969893010442,-0.5766803221148672,0.49999999999999994,0.8660254037844387,0.28214704576526217,0.2955114355157415,0.22071036275660647,0.3016702006884816,0.18562383171727884,0,0,0,1
626,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.816969893010442,-0.5766803221148672,0.49999999999999994,0.8660254037844387,0.27880304449295085,0.2865916056299941,0.2039428675947484,0.27045498458794975,0.1862303204755258,0,1,0,0
627,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.9422609221188204,-0.3348796121709864,0.49999999999999994,0.8660254037844387,0.4993926519997773,0.3743007905704472,0.43729445884640405,0.3794506477735621,0.9011740336529153,0,0,1,0
627,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.9422609221188204,-0.3348796121709864,0.49999999999999994,0.8660254037844387,0.48190091141748764,0.43219099631044827,0.42093952102411525,0.46354971493585884,0.253291534377775,1,0,0,0
627,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.9422609221188204,-0.3348796121709864,0.49999999999999994,0.8660254037844387,0.2781866049333662,0.286051506166815,0.19929141387787971,0.2632947460891041,0.00974422568934967,0,1,0,0
627,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.9422609221188204,-0.3348796121709864,0.49999999999999994,0.8660254037844387,0.2786721387682362,0.2933655615670301,0.20441232572361542,0.27719277190607916,-0.014557066338688085,0,0,0,1
628,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.9976687691905392,-0.06824241336467135,0.49999999999999994,0.8660254037844387,0.3848654855597085,0.4244333846764918,0.3103157409740482,0.4364222743211564,-0.19232929535054802,1,0,0,0
628,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.9976687691905392,-0.06824241336467135,0.49999999999999994,0.8660254037844387,0.5429053163341847,0.5875163491309339,0.5318441658493969,0.6912964490519518,0.07835270217591735,0,0,1,0
628,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.9976687691905392,-0.06824241336467135,0.49999999999999994,0.8660254037844387,0.2015845446056872,0.28181727680592883,0.11470844859489968,0.22460584816391807,-0.24403327404692504,0,0,0,1
628,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.9976687691905392,-0.06824241336467135,0.49999999999999994,0.8660254037844387,0.22017251496983967,0.3096284635839663,0.1510021561091431,0.26235853153480493,-0.2536352253703893,0,1,0,0
629,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.979084087682323,0.2034560130526333,0.49999999999999994,0.8660254037844387,0.20005654386856703,0.28792771278284546,0.13245480732005308,0.2423260525664442,-0.264870946771918,0,1,0,0
629,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.979084087682323,0.2034560130526333,0.49999999999999994,0.8660254037844387,0.34926687217549185,0.4201858754809403,0.3057745124056632,0.41189892179920984,-0.19829615578642576,1,0,0,0
629,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.979084087682323,0.2034560130526333,0.49999999999999994,0.8660254037844387,0.49873931728646004,0.5648813969755004,0.47414410824636394,0.5438215914307595,-0.09377359174417751,0,0,1,0
629,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.979084087682323,0.2034560130526333,0.49999999999999994,0.8660254037844387,0.18298473955606026,0.27413150894771954,0.11262369577412683,0.21414659968235314,-0.18517134237166327,0,0,0,1
630,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.8878852184023751,0.46006503773115237,0.49999999999999994,0.8660254037844387,0.2141673036251817,0.26442464890060324,0.13585029022999917,0.2073315182647935,-0.2144355774531541,0,1,0,0
630,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.8878852184023751,0.46006503773115237,0.49999999999999994,0.8660254037844387,0.359566287261848,0.36713524610921683,0.3229464841230819,0.35717590045685843,0.249259219381831,1,0,0,0
630,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.8878852184023751,0.46006503773115237,0.49999999999999994,0.8660254037844387,0.5251871058300693,0.47753972863858357,0.4826001912956592,0.4343450650887786,0.1492765225748589,0,0,1,0
630,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.8878852184023751,0.46006503773115237,0.49999999999999994,0.8660254037844387,0.18156885797845745,0.2512172393356558,0.09597078085098308,0.18752640387447908,-0.2269884004517388,0,0,0,1
631,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.37010847282493364,0.3928888812152946,0.33362498230409304,0.3737716306413958,0.009701532786628345,1,0,0,0
631,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.17541642964845935,0.25818122785344405,0.09643091329096572,0.1921334811547225,-0.18158846565084372,0,0,0,1
631,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.2100776087746153,0.27577154871901327,0.14060583051028186,0.22217461205548988,-0.10585110161034522,0,1,0,0
631,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.49647573602268175,0.5061994318064754,0.4712399852506353,0.555566643442892,-0.10795990628151306,0,0,1,0
632,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.3965145380231208,0.48316447429608916,0.40873790957234746,0.4352460195480796,-0.18897628921000736,0,0,1,0
632,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.11547846812382348,0.229724270025364,0.10080221825681539,0.15879583090838262,-0.1090845349962906,0,0,0,1
632,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.13748902152273,0.239901897482406,0.14969575315018846,0.22252308777695767,0.31753824313683227,0,1,0,0
632,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.3543205825646145,0.4299992938137457,0.32373130457008237,0.42203256424668995,-0.10677408859229316,1,0,0,0
633,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.2697967711570252,0.962917287347799,0.49999999999999994,0.8660254037844387,0.1204814166763003,0.22086924610885977,0.0730989831497764,0.1361608412566446,-0.2682589982547093,0,0,0,1
633,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.2697967711570252,0.962917287347799,0.49999999999999994,0.8660254037844387,0.12323842174870599,0.23161491389182765,0.09549998568021995,0.18110549503786708,-0.38678477226537,0,1,0,0
633,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.2697967711570252,0.962917287347799,0.49999999999999994,0.8660254037844387,0.36008274176522775,0.4141336502569651,0.3160559226710627,0.3896366088049856,-0.24025412506016458,1,0,0,0
633,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-0.2697967711570252,0.962917287347799,0.49999999999999994,0.8660254037844387,0.38350398684002807,0.46152741495569904,0.3649939528137235,0.3941644290936183,-0.36222225265791175,0,0,1,0
634,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.38381684859449927,0.40965972022064845,0.3200245669168776,0.3772442765508048,-0.17293100189010768,1,0,0,0
634,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.12525259605650726,0.22030591354448584,0.06238612572237644,0.13008231591101474,-0.05831905326226633,0,0,0,1
634,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.12604089850190656,0.2162499678428804,0.05872858398720437,0.14568387042235717,-0.22606085048923066,0,1,0,0
634,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.3375750753960854,0.42599033388201096,0.3219577535657194,0.37340273087993975,-0.2041465048462452,0,0,1,0
635,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.0,1.0,0.49999999999999994,0.8660254037844387,0.11037662309204406,0.20656715031233508,0.06844258888824432,0.15085056614470954,-0.0890806112461691,0,1,0,0
635,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.0,1.0,0.49999999999999994,0.8660254037844387,0.41464121280122346,0.41017613467911973,0.39134722560476365,0.38256786332649495,1.0467834295601879,1,0,0,0
635,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.0,1.0,0.49999999999999994,0.8660254037844387,0.31766581460721854,0.40383801257096824,0.30656377491177295,0.2962620524714863,-0.22029948959801549,0,0,1,0
635,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.0,1.0,0.49999999999999994,0.8660254037844387,0.11810550561849407,0.21691771748548902,0.06639868377718902,0.13262351248096493,0.022330831887009794,0,0,0,1
636,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.2697967711570243,0.9629172873477994,0.49999999999999994,0.8660254037844387,0.445622130108779,0.5373813663455694,0.5657535184096304,0.5316825656924934,0.1862817533413419,1,0,0,0
636,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.2697967711570243,0.9629172873477994,0.49999999999999994,0.8660254037844387,0.050406646537993836,0.14791489897217816,-0.006125247779530891,0.10867852885173385,-0.06862436761904535,0,0,0,1
636,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.2697967711570243,0.9629172873477994,0.49999999999999994,0.8660254037844387,0.09982807079524461,0.1988601171705169,0.12492626511088024,0.2227939415875305,-0.19744353778916365,0,0,1,0
636,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.2697967711570243,0.9629172873477994,0.49999999999999994,0.8660254037844387,0.030618487253876073,0.11954364397741045,0.0047483101990831245,0.0703611592764893,-0.1340778822183412,0,1,0,0
637,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.02680743782825217,0.12722325191931486,-0.01889733044067423,0.05121610454419205,-0.2074692203299953,0,1,0,0
637,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.09105867482355992,0.19317358896494025,0.08281338513474615,0.10218611357411982,-0.28980237280226306,0,0,1,0
637,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.031808756696170136,0.12881216410243965,-0.024258730986539898,0.0827491169599719,0.025527915566259163,0,0,0,1
637,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,0.3490354405935634,0.4381442113660377,0.45377479436442486,0.49183753037194083,0.04042694001282539,1,0,0,0
638,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.059191972422235416,0.1486189111146783,0.03904909406557776,0.09012852359688821,-0.18175978954783828,0,0,1,0
638,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.028462678755108203,0.10219586420586663,-0.03301955448037812,0.03916413828093064,-0.018988427447960005,0,1,0,0
638,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.017573512380871438,0.10390986812649983,-0.055938436484656046,0.04986929766289587,-0.024091304134375817,0,0,0,1
638,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,0.22943452403368012,0.31415629938241524,0.3117659291271721,0.3742243429207161,0.2226431523493083,1,0,0,0
639,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.8878852184023752,0.4600650377311522,0.49999999999999994,0.8660254037844387,0.22844250332589036,0.3174280657124536,0.31070944860943117,0.3374751113380373,-0.17533390281553252,1,0,0,0
639,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.8878852184023752,0.4600650377311522,0.49999999999999994,0.8660254037844387,0.03531917712370325,0.11656079517139828,-0.027019462857961602,0.039260342564678065,-0.2912924349997507,0,1,0,0
639,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,0.8878852184023752,0.4600650377311522,0.49999999999999994,0.8660254037844387,0.02758693862378878,0.11093843145153857,-0.04656685232626203,0.04598659942969007,-0.12102235754048374,0,0,0,1
